id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,offenseTimeouts,defenseTimeouts,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,wallclock,ppa
401756918102857001,4017569187,401756918,7,3,Iowa State,Big 12,0,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 29, 'minutes': 14}",3.0,2.0,56,56,1,10,9,False,Pass Reception,Rocco Becht pass complete to Xavier Townsend for 9 yds to the COLO 47,2025-10-11T20:25:55.000Z,1.257116610962765
401756918102864201,4017569187,401756918,7,4,Iowa State,Big 12,0,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 57, 'minutes': 13}",3.0,2.0,47,47,2,1,3,False,Rush,Dylan Lee run for 3 yds to the COLO 44 for a 1ST down,2025-10-11T20:26:36.000Z,-0.2998161870934803
401756918102868001,4017569187,401756918,7,5,Iowa State,Big 12,0,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 19, 'minutes': 13}",3.0,2.0,44,44,1,10,-2,False,Rush,Abu Sama III run for a loss of 2 yards to the COLO 46,2025-10-11T20:27:02.000Z,-1.422584420783524
401756918102875701,4017569187,401756918,7,6,Iowa State,Big 12,0,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 42, 'minutes': 12}",3.0,2.0,46,46,2,12,0,False,Pass Incompletion,Rocco Becht pass incomplete to Chase Sowell,2025-10-11T20:27:35.000Z,-1.0217871293321377
401756918102876801,4017569187,401756918,7,7,Iowa State,Big 12,0,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 31, 'minutes': 12}",3.0,2.0,46,46,3,12,3,False,Pass Reception,Rocco Becht pass complete to Brett Eskildsen for 3 yds to the COLO 43,2025-10-11T20:28:21.000Z,-0.3165836785124237
401756918102895101,4017569188,401756918,8,4,Colorado,Big 12,7,Iowa State,Colorado,Iowa State,Big 12,0,2,"{'seconds': 48, 'minutes': 10}",2.0,3.0,25,75,4,5,0,False,Punt,"Damon Greaves punt for 44 yds, fair catch by Aiden Flora at the ISU 31",2025-10-11T20:34:20.000Z,
401756918102884501,4017569188,401756918,8,1,Colorado,Big 12,7,Iowa State,Colorado,Iowa State,Big 12,0,2,"{'seconds': 54, 'minutes': 11}",2.0,3.0,20,80,1,10,8,False,Rush,Kam Mikell run for 8 yds to the COLO 28,2025-10-11T20:32:34.000Z,0.7987441096809142
401756918102887401,4017569188,401756918,8,2,Colorado,Big 12,7,Iowa State,Colorado,Iowa State,Big 12,0,2,"{'seconds': 25, 'minutes': 11}",2.0,3.0,28,72,2,2,-3,False,Rush,Kam Mikell run for a loss of 3 yards to the COLO 25,2025-10-11T20:33:06.000Z,-1.3196131520375234
401756918102894401,4017569188,401756918,8,3,Colorado,Big 12,7,Iowa State,Colorado,Iowa State,Big 12,0,2,"{'seconds': 55, 'minutes': 10}",2.0,3.0,25,75,3,5,0,False,Pass Incompletion,Kaidon Salter pass incomplete to Zach Atkins,2025-10-11T20:33:29.000Z,-0.28240901081580017
401756918102918201,4017569189,401756918,9,6,Iowa State,Big 12,0,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 17, 'minutes': 8}",3.0,2.0,13,13,2,4,-5,False,Penalty,"(08:18) PENALTY ISU False Start (Miller,Tyler) 5 yards from COLO13 to COLO18. NO PLAY.",2025-10-11T20:41:41.000Z,
401756918102924501,4017569189,401756918,9,7,Iowa State,Big 12,0,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 54, 'minutes': 7}",3.0,1.0,18,18,2,9,0,False,Timeout,"Timeout Colorado, clock 07:54",2025-10-11T20:25:09.000Z,
401756918102929101,4017569189,401756918,9,9,Iowa State,Big 12,0,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 8, 'minutes': 7}",3.0,1.0,14,14,3,5,-5,False,Penalty,"(07:14) PENALTY ISU False Start (Black,Brendan) 5 yards from COLO14 to COLO19. NO PLAY.",2025-10-11T20:46:47.000Z,
401756918102935901,4017569189,401756918,9,11,Iowa State,Big 12,3,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 40, 'minutes': 6}",3.0,1.0,19,19,4,10,38,True,Field Goal Good,Chase Smith 38 yd FG GOOD,2025-10-11T20:47:52.000Z,
401756918102895601,4017569189,401756918,9,1,Iowa State,Big 12,0,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 43, 'minutes': 10}",3.0,2.0,69,69,1,10,3,False,Rush,Abu Sama III run for 3 yds to the ISU 34,2025-10-11T20:38:02.000Z,-0.367641675563645
401756918102899301,4017569189,401756918,9,2,Iowa State,Big 12,0,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 6, 'minutes': 10}",3.0,2.0,66,66,2,7,0,False,Pass Incompletion,Rocco Becht pass incomplete to Xavier Townsend,2025-10-11T20:38:31.000Z,-0.7395134950588975
401756918102904801,4017569189,401756918,9,3,Iowa State,Big 12,0,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 51, 'minutes': 9}",3.0,2.0,66,66,3,7,21,False,Pass Reception,Rocco Becht pass complete to Eli Green for 21 yds to the COLO 45 for a 1ST down,2025-10-11T20:39:27.000Z,3.2379320906705242
401756918102907701,4017569189,401756918,9,4,Iowa State,Big 12,0,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 22, 'minutes': 9}",3.0,2.0,45,45,1,10,26,False,Rush,Abu Sama III run for 26 yds to the COLO 19 for a 1ST down,2025-10-11T20:39:59.000Z,0.872066456429545
401756918102916101,4017569189,401756918,9,5,Iowa State,Big 12,0,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 38, 'minutes': 8}",3.0,2.0,19,19,1,10,6,False,Rush,Abu Sama III run for 6 yds to the COLO 13,2025-10-11T20:40:41.000Z,0.184964409309442
401756918102925301,4017569189,401756918,9,8,Iowa State,Big 12,0,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 46, 'minutes': 7}",3.0,1.0,18,18,2,9,4,False,Rush,Xavier Townsend run for 4 yds to the COLO 14,2025-10-11T20:46:00.000Z,-0.039690545444735
401756918102935401,4017569189,401756918,9,10,Iowa State,Big 12,0,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 45, 'minutes': 6}",3.0,1.0,19,19,3,10,0,False,Pass Incompletion,Rocco Becht pass incomplete to Brett Eskildsen,2025-10-11T20:47:16.000Z,-0.6996990523859897
401756918102936301,40175691810,401756918,10,1,Iowa State,Big 12,3,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 36, 'minutes': 6}",3.0,1.0,65,65,1,10,17,False,Kickoff Return (Offense),"Chase Smith kickoff for 58 yds , Quentin Gibson return for 17 yds to the COLO 24",2025-10-11T20:49:40.000Z,
401756918102949101,40175691810,401756918,10,6,Colorado,Big 12,7,Iowa State,Colorado,Iowa State,Big 12,3,2,"{'seconds': 8, 'minutes': 5}",1.0,3.0,57,43,4,7,0,False,Punt,"Damon Greaves punt for 37 yds, fair catch by Aiden Flora at the ISU 6",2025-10-11T20:53:32.000Z,
401756918102937701,40175691810,401756918,10,2,Colorado,Big 12,7,Iowa State,Colorado,Iowa State,Big 12,3,2,"{'seconds': 22, 'minutes': 6}",1.0,3.0,24,76,1,10,30,False,Pass Reception,Kaidon Salter pass complete to Joseph Williams for 30 yds to the ISU 46 for a 1ST down,2025-10-11T20:50:07.000Z,2.6023309352813264
401756918102939601,40175691810,401756918,10,3,Colorado,Big 12,7,Iowa State,Colorado,Iowa State,Big 12,3,2,"{'seconds': 3, 'minutes': 6}",1.0,3.0,54,46,1,10,3,False,Rush,Micah Welch run for 3 yds to the ISU 43,2025-10-11T20:50:34.000Z,-0.3418939310329067
401756918102947901,40175691810,401756918,10,4,Colorado,Big 12,7,Iowa State,Colorado,Iowa State,Big 12,3,2,"{'seconds': 20, 'minutes': 5}",1.0,3.0,57,43,2,7,0,False,Pass Incompletion,Kaidon Salter pass incomplete to Quentin Gibson,2025-10-11T20:51:12.000Z,-1.0810154131899805
401756918102948401,40175691810,401756918,10,5,Colorado,Big 12,7,Iowa State,Colorado,Iowa State,Big 12,3,2,"{'seconds': 15, 'minutes': 5}",1.0,3.0,57,43,3,7,0,False,Pass Incompletion,Kaidon Salter pass incomplete to Quentin Gibson,2025-10-11T20:52:43.000Z,-1.0117773993157453
401756918102958501,40175691811,401756918,11,4,Iowa State,Big 12,3,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 14, 'minutes': 4}",3.0,1.0,91,91,4,7,0,False,Punt,"Tyler Perkins punt for 43 yds, fair catch by Quanell Farrakhan Jr. at the COLO 48",2025-10-11T20:56:39.000Z,
401756918102954301,40175691811,401756918,11,1,Iowa State,Big 12,3,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 56, 'minutes': 4}",3.0,1.0,94,94,1,10,3,False,Rush,Rocco Becht run for 3 yds to the ISU 9,2025-10-11T20:54:39.000Z,-0.12067900792491049
401756918102957001,40175691811,401756918,11,2,Iowa State,Big 12,3,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 29, 'minutes': 4}",3.0,1.0,91,91,2,7,0,False,Pass Incompletion,Rocco Becht pass incomplete to Carson Brown,2025-10-11T20:55:06.000Z,-0.22543239592911402
401756918102957601,40175691811,401756918,11,3,Iowa State,Big 12,3,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 23, 'minutes': 4}",3.0,1.0,91,91,3,7,0,False,Pass Incompletion,Rocco Becht pass incomplete to Abu Sama III,2025-10-11T20:56:09.000Z,-0.09630567382706537
401756918102978501,40175691812,401756918,12,4,Colorado,Big 12,7,Iowa State,Colorado,Iowa State,Big 12,3,2,"{'seconds': 14, 'minutes': 2}",1.0,3.0,56,44,4,2,-5,False,Penalty,PENALTY COLO Delay Of Game 5 yards from ISU44 to ISU49. NO PLAY.,2025-10-11T20:59:39.000Z,
401756918102979201,40175691812,401756918,12,5,Colorado,Big 12,7,Iowa State,Colorado,Iowa State,Big 12,3,2,"{'seconds': 7, 'minutes': 2}",1.0,3.0,51,49,4,7,0,False,Punt,"Damon Greaves punt for 41 yds, fair catch by Aiden Flora at the ISU 8",2025-10-11T21:00:32.000Z,
401756918102979203,40175691812,401756918,12,6,Colorado,Big 12,7,Iowa State,Colorado,Iowa State,Big 12,3,2,"{'seconds': 7, 'minutes': 2}",1.0,3.0,51,49,4,7,0,False,Punt,"Damon Greaves punt for 41 yds, fair catch by Aiden Flora at the ISU 4",2025-10-11T21:00:32.000Z,
401756918102959101,40175691812,401756918,12,1,Colorado,Big 12,7,Iowa State,Colorado,Iowa State,Big 12,3,2,"{'seconds': 8, 'minutes': 4}",1.0,3.0,48,52,1,10,0,False,Rush,Micah Welch run for no gain to the COLO 48,2025-10-11T20:57:31.000Z,-1.1430602484821704
401756918102967101,40175691812,401756918,12,2,Colorado,Big 12,7,Iowa State,Colorado,Iowa State,Big 12,3,2,"{'seconds': 28, 'minutes': 3}",1.0,3.0,48,52,2,10,4,False,Pass Reception,Kaidon Salter pass complete to Zach Atkins for 4 yds to the ISU 48,2025-10-11T20:58:11.000Z,-0.1642983962280801
401756918102975301,40175691812,401756918,12,3,Colorado,Big 12,7,Iowa State,Colorado,Iowa State,Big 12,3,2,"{'seconds': 46, 'minutes': 2}",1.0,3.0,52,48,3,6,4,False,Pass Reception,Kaidon Salter pass complete to Omarion Miller for 4 yds to the ISU 44,2025-10-11T20:58:56.000Z,-0.1607731690931776
401756918102979902,40175691813,401756918,13,2,Iowa State,Big 12,3,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 0, 'minutes': 2}",3.0,0.0,94,94,2,8,0,False,Timeout,"Timeout Colorado, clock 02:00",2025-10-11T21:02:39.000Z,
401756918102979901,40175691813,401756918,13,1,Iowa State,Big 12,3,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 0, 'minutes': 2}",3.0,1.0,96,96,1,10,2,False,Rush,Abu Sama III run for 2 yds to the ISU 6,2025-10-11T21:02:27.000Z,-0.17452492933897634
401756918102984701,40175691813,401756918,13,3,Iowa State,Big 12,3,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 52, 'minutes': 1}",3.0,0.0,94,94,2,8,13,False,Pass Reception,Rocco Becht pass complete to Aiden Flora for 13 yds to the ISU 19 for a 1ST down,2025-10-11T21:06:37.000Z,0.6745124873870036
401756918102985701,40175691813,401756918,13,4,Iowa State,Big 12,3,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 42, 'minutes': 1}",3.0,0.0,81,81,1,10,12,False,Pass Reception,Rocco Becht pass complete to Aiden Flora for 12 yds to the ISU 31 for a 1ST down,2025-10-11T21:07:08.000Z,0.8313285158877469
401756918102986801,40175691813,401756918,13,5,Iowa State,Big 12,3,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 31, 'minutes': 1}",3.0,0.0,69,69,1,10,10,False,Pass Reception,Rocco Becht pass complete to Brett Eskildsen for 10 yds to the ISU 41 for a 1ST down,2025-10-11T21:07:23.000Z,0.9482786553166224
401756918102987601,40175691813,401756918,13,6,Iowa State,Big 12,3,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 23, 'minutes': 1}",3.0,0.0,59,59,1,10,16,False,Pass Reception,Rocco Becht pass complete to Chase Sowell for 16 yds to the COLO 43 for a 1ST down,2025-10-11T21:07:41.000Z,1.306642261867573
401756918102988401,40175691813,401756918,13,7,Iowa State,Big 12,3,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 15, 'minutes': 1}",3.0,0.0,43,43,1,10,7,False,Pass Reception,Rocco Becht pass complete to Benjamin Brahmer for 7 yds to the COLO 36,2025-10-11T21:08:07.000Z,0.4865052754922522
401756918102989001,40175691813,401756918,13,8,Iowa State,Big 12,3,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 9, 'minutes': 1}",3.0,0.0,36,36,2,3,16,False,Pass Reception,Rocco Becht pass complete to Benjamin Brahmer for 16 yds to the COLO 20 for a 1ST down,2025-10-11T21:08:38.000Z,0.247937083406903
401756918102989901,40175691813,401756918,13,9,Iowa State,Big 12,3,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 0, 'minutes': 1}",3.0,0.0,20,20,1,10,0,False,Pass Incompletion,Rocco Becht pass incomplete to Eli Green,2025-10-11T21:08:59.000Z,-0.374805786232315
401756918102994601,40175691813,401756918,13,10,Iowa State,Big 12,3,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 53, 'minutes': 0}",3.0,0.0,20,20,2,10,19,False,Rush,Rocco Becht run for 19 yds to the COLO 1 for a 1ST down,2025-10-11T21:09:33.000Z,2.054712240143571
401756918102997701,40175691813,401756918,13,11,Iowa State,Big 12,10,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 22, 'minutes': 0}",3.0,0.0,1,1,1,1,1,True,Rushing Touchdown,Abu Sama III run for 1 yd for a TD (Chase Smith KICK),2025-10-11T21:10:17.000Z,0.938021275120443
401756918102999301,40175691814,401756918,14,2,Colorado,Big 12,7,Iowa State,Colorado,Iowa State,Big 12,10,2,"{'seconds': 6, 'minutes': 0}",-1.0,3.0,44,56,2,6,0,False,Timeout,"Timeout Colorado, clock 00:06",2025-10-11T20:25:09.000Z,
401756918102998501,40175691814,401756918,14,1,Iowa State,Big 12,10,Colorado,Colorado,Iowa State,Big 12,7,2,"{'seconds': 14, 'minutes': 0}",3.0,0.0,65,65,1,10,36,False,Kickoff Return (Offense),"Chase Smith kickoff for 61 yds , Quentin Gibson return for 36 yds to the COLO 40",2025-10-11T20:25:09.000Z,
401756918102999702,40175691814,401756918,14,4,Colorado,Big 12,7,Iowa State,Colorado,Iowa State,Big 12,10,2,"{'seconds': 2, 'minutes': 0}",-2.0,3.0,61,39,1,10,0,False,Timeout,"Timeout Colorado, clock 00:02",2025-10-11T20:25:09.000Z,
401756918102999901,40175691814,401756918,14,6,Colorado,Big 12,7,Iowa State,Colorado,Iowa State,Big 12,10,2,"{'seconds': 0, 'minutes': 0}",-2.0,3.0,61,39,1,10,57,False,Field Goal Missed,Buck Buchanan 57 yd FG MISSED,2025-10-11T21:16:21.000Z,
401756918102999905,40175691814,401756918,14,7,Colorado,Big 12,7,Iowa State,Colorado,Iowa State,Big 12,10,2,"{'seconds': 0, 'minutes': 0}",-2.0,3.0,0,100,0,0,-61,False,End of Half,End of 2nd Quarter,2025-10-11T21:16:21.000Z,
401756918102999501,40175691814,401756918,14,3,Colorado,Big 12,7,Iowa State,Colorado,Iowa State,Big 12,10,2,"{'seconds': 4, 'minutes': 0}",-1.0,3.0,40,60,1,10,4,False,Rush,Kaidon Salter run for 4 yds to the COLO 44,2025-10-11T21:13:26.000Z,-0.1674744380827829
401756918102999801,40175691814,401756918,14,5,Colorado,Big 12,7,Iowa State,Colorado,Iowa State,Big 12,10,2,"{'seconds': 1, 'minutes': 0}",-2.0,3.0,44,56,2,6,17,False,Pass Reception,Kaidon Salter pass complete to Sincere Brown for 17 yds to the ISU 39 for a 1ST down,2025-10-11T21:15:00.000Z,1.7839364872949073
401756918103854401,40175691815,401756918,15,1,Iowa State,Big 12,10,Colorado,Colorado,Iowa State,Big 12,7,3,"{'seconds': 55, 'minutes': 14}",3.0,3.0,65,65,1,10,20,False,Kickoff Return (Offense),"Chase Smith kickoff for 58 yds , Quentin Gibson return for 20 yds to the COLO 27",2025-10-11T00:00:00.000Z,
401756918103854901,40175691815,401756918,15,2,Colorado,Big 12,7,Iowa State,Colorado,Iowa State,Big 12,10,3,"{'seconds': 50, 'minutes': 14}",3.0,3.0,27,73,1,10,3,False,Rush,Micah Welch run for 3 yds to the COLO 30,2025-10-11T00:00:00.000Z,-0.3204076759721195
401756918103858601,40175691815,401756918,15,3,Colorado,Big 12,14,Iowa State,Colorado,Iowa State,Big 12,10,3,"{'seconds': 13, 'minutes': 14}",3.0,3.0,30,70,2,7,70,True,Passing Touchdown,Kaidon Salter pass complete to Omarion Miller for 70 yds for a TD (Alejandro Mata KICK),2025-10-11T21:38:24.000Z,6.253123110194056
401756918103858603,40175691816,401756918,16,1,Colorado,Big 12,14,Iowa State,Colorado,Iowa State,Big 12,10,3,"{'seconds': 13, 'minutes': 14}",3.0,3.0,35,65,1,10,0,False,Kickoff,Buck Buchanan kickoff for 65 yds for a touchback,2025-10-11T21:38:24.000Z,
401756918103899501,40175691816,401756918,16,9,Iowa State,Big 12,10,Colorado,Colorado,Iowa State,Big 12,14,3,"{'seconds': 4, 'minutes': 10}",3.0,2.0,5,5,2,5,0,False,Timeout,"Timeout Colorado, clock 10:04",2025-10-11T21:37:55.000Z,
401756918103907303,40175691816,401756918,16,12,Iowa State,Big 12,10,Colorado,Colorado,Iowa State,Big 12,14,3,"{'seconds': 26, 'minutes': 9}",3.0,2.0,65,65,1,10,-15,False,Penalty,"PENALTY ISU UNS: Unsportsmanlike Conduct (Moore,Tyler) 15 yards from ISU35 to ISU20. NO PLAY.",2025-10-11T21:51:26.000Z,
401756918103859201,40175691816,401756918,16,2,Iowa State,Big 12,10,Colorado,Colorado,Iowa State,Big 12,14,3,"{'seconds': 7, 'minutes': 14}",3.0,3.0,75,75,1,10,8,False,Rush,Abu Sama III run for 8 yds to the ISU 33,2025-10-11T21:41:18.000Z,0.9104368550610653
401756918103867901,40175691816,401756918,16,3,Iowa State,Big 12,10,Colorado,Colorado,Iowa State,Big 12,14,3,"{'seconds': 20, 'minutes': 13}",3.0,3.0,67,67,2,2,38,False,Rush,Abu Sama III run for 38 yds to the COLO 29 for a 1ST down,2025-10-11T21:42:05.000Z,2.379017080062144
401756918103868501,40175691816,401756918,16,4,Iowa State,Big 12,10,Colorado,Colorado,Iowa State,Big 12,14,3,"{'seconds': 14, 'minutes': 13}",3.0,3.0,29,29,1,10,4,False,Rush,Abu Sama III run for 4 yds to the COLO 25,2025-10-11T21:42:31.000Z,-0.046112472291792
401756918103877301,40175691816,401756918,16,5,Iowa State,Big 12,10,Colorado,Colorado,Iowa State,Big 12,14,3,"{'seconds': 26, 'minutes': 12}",3.0,3.0,25,25,2,6,8,False,Rush,Dylan Lee run for 8 yds to the COLO 17 for a 1ST down,2025-10-11T21:43:13.000Z,0.25451055410549
401756918103884802,40175691816,401756918,16,6,Iowa State,Big 12,10,Colorado,Colorado,Iowa State,Big 12,14,3,"{'seconds': 51, 'minutes': 11}",3.0,3.0,17,17,1,10,7,False,Rush,Dylan Lee run for 7 yds to the COLO 10,2025-10-11T21:44:03.000Z,0.307369563857817
401756918103888201,40175691816,401756918,16,7,Iowa State,Big 12,10,Colorado,Colorado,Iowa State,Big 12,14,3,"{'seconds': 17, 'minutes': 11}",3.0,3.0,10,10,2,3,5,False,Rush,Abu Sama III run for 5 yds to the COLO 5 for a 1ST down,2025-10-11T21:44:19.000Z,0.388752698367723
401756918103896001,40175691816,401756918,16,8,Iowa State,Big 12,10,Colorado,Colorado,Iowa State,Big 12,14,3,"{'seconds': 39, 'minutes': 10}",3.0,3.0,5,5,1,5,0,False,Rush,Abu Sama III run for no gain to the COLO 5,2025-10-11T21:45:20.000Z,-0.554796850971046
401756918103904301,40175691816,401756918,16,10,Iowa State,Big 12,10,Colorado,Colorado,Iowa State,Big 12,14,3,"{'seconds': 56, 'minutes': 9}",3.0,2.0,5,5,2,5,4,False,Rush,Abu Sama III run for 4 yds to the COLO 1,2025-10-11T21:49:25.000Z,-0.01542053764963
401756918103907301,40175691816,401756918,16,11,Iowa State,Big 12,17,Colorado,Colorado,Iowa State,Big 12,14,3,"{'seconds': 26, 'minutes': 9}",3.0,2.0,1,1,3,1,1,True,Rushing Touchdown,Abu Sama III run for 1 yd for a TD (Chase Smith KICK),2025-10-11T21:50:03.000Z,2.45399822917955
401756918103908201,40175691817,401756918,17,1,Iowa State,Big 12,17,Colorado,Colorado,Iowa State,Big 12,14,3,"{'seconds': 17, 'minutes': 9}",3.0,2.0,80,80,1,10,30,False,Kickoff Return (Offense),"Carson Rhodes kickoff for 62 yds , Quentin Gibson return for 30 yds to the COLO 48",2025-10-11T21:55:16.000Z,
401756918103918802,40175691817,401756918,17,5,Colorado,Big 12,14,Iowa State,Colorado,Iowa State,Big 12,17,3,"{'seconds': 11, 'minutes': 8}",2.0,3.0,66,34,2,10,-5,False,Penalty,"PENALTY COLO False Start (McGill,Zarian) 5 yards from ISU34 to ISU39. NO PLAY.",2025-10-11T21:56:52.000Z,
401756918103908701,40175691817,401756918,17,2,Colorado,Big 12,14,Iowa State,Colorado,Iowa State,Big 12,17,3,"{'seconds': 12, 'minutes': 9}",2.0,3.0,48,52,1,10,4,False,Rush,Dallan Hayden run for 4 yds to the ISU 48,2025-10-11T21:55:54.000Z,-0.1504912861657514
401756918103915801,40175691817,401756918,17,3,Colorado,Big 12,14,Iowa State,Colorado,Iowa State,Big 12,17,3,"{'seconds': 41, 'minutes': 8}",2.0,3.0,52,48,2,6,14,False,Pass Reception,Kaidon Salter pass complete to Joseph Williams for 14 yds to the ISU 34 for a 1ST down,2025-10-11T21:56:27.000Z,1.2218194139625125
401756918103918801,40175691817,401756918,17,4,Colorado,Big 12,14,Iowa State,Colorado,Iowa State,Big 12,17,3,"{'seconds': 11, 'minutes': 8}",2.0,3.0,66,34,1,10,0,False,Pass Incompletion,Kaidon Salter pass incomplete,2025-10-11T21:56:52.000Z,-0.6630222646782312
401756918103919601,40175691817,401756918,17,6,Colorado,Big 12,14,Iowa State,Colorado,Iowa State,Big 12,17,3,"{'seconds': 3, 'minutes': 8}",2.0,3.0,61,39,2,15,6,False,Rush,Dallan Hayden run for 6 yds to the ISU 33,2025-10-11T21:58:18.000Z,0.2598850773468617
401756918103926901,40175691817,401756918,17,7,Colorado,Big 12,14,Iowa State,Colorado,Iowa State,Big 12,17,3,"{'seconds': 30, 'minutes': 7}",2.0,3.0,67,33,3,9,13,False,Rush,Kaidon Salter run for 13 yds to the ISU 20 for a 1ST down,2025-10-11T21:58:54.000Z,1.661306219930328
401756918103929201,40175691817,401756918,17,8,Colorado,Big 12,14,Iowa State,Colorado,Iowa State,Big 12,17,3,"{'seconds': 7, 'minutes': 7}",2.0,3.0,80,20,1,10,3,False,Rush,Dallan Hayden run for 3 yds to the ISU 17,2025-10-11T21:59:28.000Z,-0.118259586028175
401756918103938001,40175691817,401756918,17,9,Colorado,Big 12,14,Iowa State,Colorado,Iowa State,Big 12,17,3,"{'seconds': 19, 'minutes': 6}",2.0,3.0,83,17,2,7,8,False,Pass Reception,Kaidon Salter pass complete to Joseph Williams for 8 yds to the ISU 9 for a 1ST down,2025-10-11T22:00:19.000Z,0.311949491413406
401756918103945101,40175691817,401756918,17,10,Colorado,Big 12,14,Iowa State,Colorado,Iowa State,Big 12,17,3,"{'seconds': 48, 'minutes': 5}",2.0,3.0,91,9,1,9,4,False,Rush,Dallan Hayden run for 4 yds to the ISU 5,2025-10-11T22:00:43.000Z,-0.014339867883452
